Ente;Ano;Mes;ProcessoLicitatorio;Participante;Resultado;TipoParticipacao;DataHomologacao;Modalidade;Objeto;QuantidadeParticipante;ValorHomologacao;Tipologia;ValorEstimado
CARMO;2026;3;000178/2026;CATO CONSTRUTORA ANDREZA TEIXEIRA DE OLIVEIRA LTDA;VENCEDOR;COMUM;2026-02-23;PREGÃO PRESENCIAL;A PRESENTE LICITAÇÃO TEM POR OBJETO A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS TÉCNICOS DE CONSULTORIA E ASSESSORIA EM CONTABILIDADE APLICADA AO SETOR PÚBLICO E EM ROTINAS ADMINIS;4;193000.0;OUTROS SERVIÇOS;133200.0
APERIBE;2026;4;0002/2026;GILMAR PEREIRA ROSA;VENCEDOR;COMUM;2026-04-29;CHAMAMENTO PÚBLICO;“AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO DOS ALUNOS DAS INSTITUIÇÕES DE ENSINO”.;12;360638.55;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);0.0
APERIBE;2026;4;0002/2026;ADAILTON DE SOUZA MARQUES;VENCEDOR;COMUM;2026-04-29;CHAMAMENTO PÚBLICO;“AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO DOS ALUNOS DAS INSTITUIÇÕES DE ENSINO”.;12;360638.55;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);0.0
APERIBE;2026;3;0002/2026;AMB DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA;VENCEDOR;COMUM;2026-05-12;PREGÃO ELETRÔNICO;AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA ADEQUAR AS INSTALAÇÕES DAS UNIDADES BÁSICAS DE SAÚDE”.;26;31805.94;OUTRAS COMPRAS;57788.0
APERIBE;2026;3;0002/2026;CENTRAL HOLDING LOGISTICA LTDA;VENCEDOR;COMUM;2026-05-12;PREGÃO ELETRÔNICO;AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA ADEQUAR AS INSTALAÇÕES DAS UNIDADES BÁSICAS DE SAÚDE”.;26;31805.94;OUTRAS COMPRAS;57788.0
APERIBE;2026;4;0002/2026;RAUL NOLASCO LEITE;VENCEDOR;COMUM;2026-04-29;CHAMAMENTO PÚBLICO;“AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO DOS ALUNOS DAS INSTITUIÇÕES DE ENSINO”.;12;360638.55;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);0.0
APERIBE;2026;4;0002/2026;ANEILTON DE ANDRADE;VENCEDOR;COMUM;2026-04-29;CHAMAMENTO PÚBLICO;“AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO DOS ALUNOS DAS INSTITUIÇÕES DE ENSINO”.;12;360638.55;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);0.0
APERIBE;2026;3;0002/2026;STARMEDICAL IMPORTACAO E EXPORTACAO DE PRODUTOS HOSPITALARES LTDA;VENCEDOR;COMUM;2026-05-12;PREGÃO ELETRÔNICO;AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA ADEQUAR AS INSTALAÇÕES DAS UNIDADES BÁSICAS DE SAÚDE”.;26;31805.94;OUTRAS COMPRAS;57788.0
APERIBE;2026;3;0002/2026;CIRURGICA IZAMED LTDA;VENCEDOR;COMUM;2026-05-12;PREGÃO ELETRÔNICO;AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS E MATERIAIS PERMANENTES PARA ADEQUAR AS INSTALAÇÕES DAS UNIDADES BÁSICAS DE SAÚDE”.;26;31805.94;OUTRAS COMPRAS;57788.0
APERIBE;2026;4;0002/2026;SILMEIA ALVES DA SILVA;VENCEDOR;COMUM;2026-04-29;CHAMAMENTO PÚBLICO;“AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO DOS ALUNOS DAS INSTITUIÇÕES DE ENSINO”.;12;360638.55;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);0.0
APERIBE;2026;4;0002/2026;JOSE MANOEL ALVEL ROSA;VENCEDOR;COMUM;2026-04-29;CHAMAMENTO PÚBLICO;“AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO DOS ALUNOS DAS INSTITUIÇÕES DE ENSINO”.;12;360638.55;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);0.0
APERIBE;2026;4;0002/2026;FERNANDO CERQUEIRA LEITE;VENCEDOR;COMUM;2026-04-29;CHAMAMENTO PÚBLICO;“AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO DOS ALUNOS DAS INSTITUIÇÕES DE ENSINO”.;12;360638.55;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);0.0
APERIBE;2026;4;0002/2026;JOAO BATISTA CABRAL HERNANDES;VENCEDOR;COMUM;2026-04-29;CHAMAMENTO PÚBLICO;“AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO DOS ALUNOS DAS INSTITUIÇÕES DE ENSINO”.;12;360638.55;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);0.0
APERIBE;2026;4;0002/2026;SEBASTIAO TORRES VASCONCELOS;VENCEDOR;COMUM;2026-04-29;CHAMAMENTO PÚBLICO;“AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO DOS ALUNOS DAS INSTITUIÇÕES DE ENSINO”.;12;360638.55;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);0.0
APERIBE;2026;4;0002/2026;MARCIEL DE SOUZA LOPES;VENCEDOR;COMUM;2026-04-29;CHAMAMENTO PÚBLICO;“AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO DOS ALUNOS DAS INSTITUIÇÕES DE ENSINO”.;12;360638.55;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);0.0
APERIBE;2026;4;0002/2026;LUIZ MAGNO DA SILVA CURTY;VENCEDOR;COMUM;2026-04-29;CHAMAMENTO PÚBLICO;“AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO DOS ALUNOS DAS INSTITUIÇÕES DE ENSINO”.;12;360638.55;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);0.0
APERIBE;2026;4;0002/2026;PABLICIO FERREIRA DA SILVA CURTY;VENCEDOR;COMUM;2026-04-29;CHAMAMENTO PÚBLICO;“AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO DOS ALUNOS DAS INSTITUIÇÕES DE ENSINO”.;12;360638.55;GÊNEROS ALIMENTÍCIOS (AQUISIÇÃO DE);0.0
CORDEIRO;2026;2;000221/2025;BELCHAIR COMERCIO DE MOVEIS LTDA;VENCEDOR;COMUM;2026-04-17;PREGÃO ELETRÔNICO;REF. FUTURA E EVENTUAL AQUISIÇÃO DE MOBILIÁRIO PERMANENTE COM MONTAGEM, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E SEUS ANEXOS. (EDITAL FOI ENVIADO EQUIVOCADAMENTE NO FUNDO;7;829165.38;OUTRAS COMPRAS;1253250.98
CORDEIRO;2026;2;000221/2025;CRIARTE INDUSTRIA E COMERCIO DE ESQUADRIAS LTDA;VENCEDOR;COMUM;2026-04-17;PREGÃO ELETRÔNICO;REF. FUTURA E EVENTUAL AQUISIÇÃO DE MOBILIÁRIO PERMANENTE COM MONTAGEM, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E SEUS ANEXOS. (EDITAL FOI ENVIADO EQUIVOCADAMENTE NO FUNDO;7;829165.38;OUTRAS COMPRAS;1253250.98
CORDEIRO;2026;2;000221/2025;E.TRIPODE INDÚSTRIA E COMÉRCIO DE MÓVEIS LTDA;VENCEDOR;COMUM;2026-04-17;PREGÃO ELETRÔNICO;REF. FUTURA E EVENTUAL AQUISIÇÃO DE MOBILIÁRIO PERMANENTE COM MONTAGEM, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E SEUS ANEXOS. (EDITAL FOI ENVIADO EQUIVOCADAMENTE NO FUNDO;7;829165.38;OUTRAS COMPRAS;1253250.98
CORDEIRO;2026;2;000221/2025;FLC COMERCIO E SERVICOS LTDA;VENCEDOR;COMUM;2026-04-17;PREGÃO ELETRÔNICO;REF. FUTURA E EVENTUAL AQUISIÇÃO DE MOBILIÁRIO PERMANENTE COM MONTAGEM, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E SEUS ANEXOS. (EDITAL FOI ENVIADO EQUIVOCADAMENTE NO FUNDO;7;829165.38;OUTRAS COMPRAS;1253250.98
CORDEIRO;2026;2;000221/2025;MARIA APARECIDA ROSA DA SILVA SANTOS ;VENCEDOR;COMUM;2026-04-17;PREGÃO ELETRÔNICO;REF. FUTURA E EVENTUAL AQUISIÇÃO DE MOBILIÁRIO PERMANENTE COM MONTAGEM, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E SEUS ANEXOS. (EDITAL FOI ENVIADO EQUIVOCADAMENTE NO FUNDO;7;829165.38;OUTRAS COMPRAS;1253250.98
CORDEIRO;2026;2;000221/2025;N. F. GRANDE & CIA LTDA;VENCEDOR;COMUM;2026-04-17;PREGÃO ELETRÔNICO;REF. FUTURA E EVENTUAL AQUISIÇÃO DE MOBILIÁRIO PERMANENTE COM MONTAGEM, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E SEUS ANEXOS. (EDITAL FOI ENVIADO EQUIVOCADAMENTE NO FUNDO;7;829165.38;OUTRAS COMPRAS;1253250.98
CORDEIRO;2026;2;000221/2025;POP MÓVEIS PARA ESCRITÓRIO LTDA;VENCEDOR;COMUM;2026-04-17;PREGÃO ELETRÔNICO;REF. FUTURA E EVENTUAL AQUISIÇÃO DE MOBILIÁRIO PERMANENTE COM MONTAGEM, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO EDITAL E SEUS ANEXOS. (EDITAL FOI ENVIADO EQUIVOCADAMENTE NO FUNDO;7;829165.38;OUTRAS COMPRAS;1253250.98
CORDEIRO;2026;3;000247/2025;GHC MED DISTRIBUIDORA LTDA;VENCEDOR;COMUM;2026-03-23;PREGÃO ELETRÔNICO;REF. FUTURA E EVENTUAL AQUISIÇÃO DE MATERIAIS PARA DISPENSAÇÃO POR ORDEM JUDICIAL DA SECRETARIA MUNICIPAL DE SAÚDE DE CORDEIRO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE TERMO D;1;13973.15;OUTRAS COMPRAS;75012.17
CARMO;2026;4;000260/2026;EMBACOM LTDA;VENCEDOR;COMUM;2026-04-08;PREGÃO ELETRÔNICO;A PRESENTE LICITAÇÃO TEM POR OBJETO A CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE SERVIÇOS GRÁFICOS, PARA IMPLANTAÇÃO DO NATEA DA SECRETARIA MUNICIPAL DE SAÚDE DO MUNICÍPIO DE CARMO-RJ, PROPOSTA DO CO;6;20212.0;OUTROS SERVIÇOS;20400.0
CARMO;2026;4;000260/2026;M. C. GRAFICA E EDITORA LTDA;VENCEDOR;COMUM;2026-04-08;PREGÃO ELETRÔNICO;A PRESENTE LICITAÇÃO TEM POR OBJETO A CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE SERVIÇOS GRÁFICOS, PARA IMPLANTAÇÃO DO NATEA DA SECRETARIA MUNICIPAL DE SAÚDE DO MUNICÍPIO DE CARMO-RJ, PROPOSTA DO CO;6;20212.0;OUTROS SERVIÇOS;20400.0
CORDEIRO;2026;2;000265/2025;ARTE SUTIL PERSIANAS E CORTINAS LTDA;VENCEDOR;COMUM;2026-04-16;PREGÃO ELETRÔNICO;REF. A AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA O HOSPITAL MUNICIPAL DE CORDEIRO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS. (EDITAL ENVIADO A;17;107904.75;OUTRAS COMPRAS;182773.61
CORDEIRO;2026;2;000265/2025;D & D EMPREENDIMENTOS COMERCIAIS LTDA;VENCEDOR;COMUM;2026-04-16;PREGÃO ELETRÔNICO;REF. A AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA O HOSPITAL MUNICIPAL DE CORDEIRO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS. (EDITAL ENVIADO A;17;107904.75;OUTRAS COMPRAS;182773.61
CORDEIRO;2026;2;000265/2025;FANEM LTDA;VENCEDOR;COMUM;2026-04-16;PREGÃO ELETRÔNICO;REF. A AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA O HOSPITAL MUNICIPAL DE CORDEIRO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS. (EDITAL ENVIADO A;17;107904.75;OUTRAS COMPRAS;182773.61
CORDEIRO;2026;2;000265/2025;MICROLLAGOS MICROSCOPIA CIENTIFICA LTDA;VENCEDOR;COMUM;2026-04-16;PREGÃO ELETRÔNICO;REF. A AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA O HOSPITAL MUNICIPAL DE CORDEIRO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS. (EDITAL ENVIADO A;17;107904.75;OUTRAS COMPRAS;182773.61
CORDEIRO;2026;2;000265/2025;D.S.E. INDUSTRIA E COMERCIO DE MOVEIS DE ACO LTDA;VENCEDOR;COMUM;2026-04-16;PREGÃO ELETRÔNICO;REF. A AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA O HOSPITAL MUNICIPAL DE CORDEIRO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS. (EDITAL ENVIADO A;17;107904.75;OUTRAS COMPRAS;182773.61
CORDEIRO;2026;2;000265/2025;TCJM DISTRIBUIDORA E IMPORTADORA LTDA;VENCEDOR;COMUM;2026-04-16;PREGÃO ELETRÔNICO;REF. A AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA O HOSPITAL MUNICIPAL DE CORDEIRO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS. (EDITAL ENVIADO A;17;107904.75;OUTRAS COMPRAS;182773.61
CORDEIRO;2026;2;000265/2025;GOLDEN PRODUTOS ODONTOLOGICOS LTDA;VENCEDOR;COMUM;2026-04-16;PREGÃO ELETRÔNICO;REF. A AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA O HOSPITAL MUNICIPAL DE CORDEIRO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS. (EDITAL ENVIADO A;17;107904.75;OUTRAS COMPRAS;182773.61
CORDEIRO;2026;2;000265/2025;XMERCADO REDE DE SUPERMERCADOS ONLINE LTDA;VENCEDOR;COMUM;2026-04-16;PREGÃO ELETRÔNICO;REF. A AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA O HOSPITAL MUNICIPAL DE CORDEIRO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS. (EDITAL ENVIADO A;17;107904.75;OUTRAS COMPRAS;182773.61
CORDEIRO;2026;2;000265/2025;ENDOGERAIS EQUIPAMENTOS MEDICOS LTDA;VENCEDOR;COMUM;2026-04-16;PREGÃO ELETRÔNICO;REF. A AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA O HOSPITAL MUNICIPAL DE CORDEIRO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS. (EDITAL ENVIADO A;17;107904.75;OUTRAS COMPRAS;182773.61
CORDEIRO;2026;2;000265/2025;SENA E PRATES LTDA;VENCEDOR;COMUM;2026-04-16;PREGÃO ELETRÔNICO;REF. A AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA O HOSPITAL MUNICIPAL DE CORDEIRO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS. (EDITAL ENVIADO A;17;107904.75;OUTRAS COMPRAS;182773.61
CORDEIRO;2026;2;000265/2025;FELIX MEDICAL HOSPITALAR LTDA;VENCEDOR;COMUM;2026-04-16;PREGÃO ELETRÔNICO;REF. A AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA O HOSPITAL MUNICIPAL DE CORDEIRO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS. (EDITAL ENVIADO A;17;107904.75;OUTRAS COMPRAS;182773.61
CORDEIRO;2026;2;000265/2025;SOUL DISTRIBUIDORA DE PRODUTOS E EQUIPAMENTOS INDUSTRIAIS LTDA;VENCEDOR;COMUM;2026-04-16;PREGÃO ELETRÔNICO;REF. A AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA O HOSPITAL MUNICIPAL DE CORDEIRO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS. (EDITAL ENVIADO A;17;107904.75;OUTRAS COMPRAS;182773.61
CORDEIRO;2026;2;000265/2025;FISIOLIFE SOLUCOES MEDICAS E HOSPITALARES LTDA;VENCEDOR;COMUM;2026-04-16;PREGÃO ELETRÔNICO;REF. A AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA O HOSPITAL MUNICIPAL DE CORDEIRO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS. (EDITAL ENVIADO A;17;107904.75;OUTRAS COMPRAS;182773.61
CORDEIRO;2026;2;000265/2025;TEX TEXTIL LTDA;VENCEDOR;COMUM;2026-04-16;PREGÃO ELETRÔNICO;REF. A AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA O HOSPITAL MUNICIPAL DE CORDEIRO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS. (EDITAL ENVIADO A;17;107904.75;OUTRAS COMPRAS;182773.61
CORDEIRO;2026;2;000265/2025;RGN INSTRUMENTOS E EQUIPAMENTOS MEDICOS LTDA;VENCEDOR;COMUM;2026-04-16;PREGÃO ELETRÔNICO;REF. A AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA O HOSPITAL MUNICIPAL DE CORDEIRO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS. (EDITAL ENVIADO A;17;107904.75;OUTRAS COMPRAS;182773.61
CORDEIRO;2026;2;000265/2025;STARMEDICAL IMPORTACAO E EXPORTACAO DE PRODUTOS HOSPITALARES LTDA;VENCEDOR;COMUM;2026-04-16;PREGÃO ELETRÔNICO;REF. A AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA O HOSPITAL MUNICIPAL DE CORDEIRO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS. (EDITAL ENVIADO A;17;107904.75;OUTRAS COMPRAS;182773.61
CORDEIRO;2026;2;000265/2025;VERLUMA COMERCIO LTDA;VENCEDOR;COMUM;2026-04-16;PREGÃO ELETRÔNICO;REF. A AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES PARA O HOSPITAL MUNICIPAL DE CORDEIRO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS. (EDITAL ENVIADO A;17;107904.75;OUTRAS COMPRAS;182773.61
CORDEIRO;2026;4;000277/2026;FERROLI COMUNICACAO E PRODUCOES LTDA;VENCEDOR;COMUM;2026-04-30;PREGÃO ELETRÔNICO;REF. A ESCOLHA DA PROPOSTA MAIS VANTAJOSA PARA A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE PRODUÇÃO DE CONTEÚDOS AUDIOVISUAIS JORNALÍSTICOS, DOCUMENTAIS, EDUCACIONAIS E INSTITUC;1;53280.0;OUTROS SERVIÇOS;76968.48
CARMO;2026;4;000320/2026;FV CONSTRUCAO E SERVICOS LTDA;VENCEDOR;COMUM;2026-04-08;PREGÃO ELETRÔNICO;A PRESENTE LICITAÇÃO TEM POR OBJETO A CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE SERVIÇO DE INSTALAÇÃO DE AR CONDICIONADO, PARA IMPLANTAÇÃO DO NATEA DA SECRETARIA MUNICIPAL DE SAÚDE DO MUNICÍPIO DE C;5;6110.0;OUTRAS COMPRAS;7583.29
CARMO;2026;3;000333/2026;ANGULAR ENGENHARIA E CONSTRUCOES LTDA;VENCEDOR;COMUM;2026-03-25;CONCORRÊNCIA (LEI 8.666/93);CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE OBRAS DE ADEQUAÇÃO DO SISTEMA DE DRENAGEM, RECUPERAÇÃO DE PAVIMENTO E CONSTRUÇÃO DE MUROS DE CONTENÇÃO, NA ESQUINA ENTRE AS RUAS TANCREDO NEVES E ;3;238184.39;OBRA DE ENGENHARIA;309330.38
CARMO;2026;3;000382/2026;ABBOTT LABORATORIOS DO BRASIL LTDA;VENCEDOR;COMUM;2026-04-01;PREGÃO ELETRÔNICO;A PRESENTE LICITAÇÃO TEM POR OBJETO O REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE MATERIAL DE MONITORIZAÇÃO DE GLICEMIA, PARA ATENDER AOS PACIENTES CADASTRADO;6;174950.0;OUTRAS COMPRAS;192315.0
ITABORAI;2026;3;0004.000308/2025-81;A C P DA SILVA QUINOY COMERCIO E  SERVICOS;VENCEDOR;COMUM;2026-04-20;PREGÃO ELETRÔNICO;REGISTRO FORMAL DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE CONSUMO ( MATERIAL DE EXPEDIENTE) PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO.;10;1516970.67;OUTRAS COMPRAS;2949718.42
ITABORAI;2026;3;0004.000308/2025-81;DIVINITY COMERCIO E SERVICOS LTDA;VENCEDOR;COMUM;2026-04-20;PREGÃO ELETRÔNICO;REGISTRO FORMAL DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE CONSUMO ( MATERIAL DE EXPEDIENTE) PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO.;10;1516970.67;OUTRAS COMPRAS;2949718.42
ITABORAI;2026;3;0004.000308/2025-81;ATIVA MALL COMÉRCIO DE UTILIDADES LTDA;VENCEDOR;COMUM;2026-04-20;PREGÃO ELETRÔNICO;REGISTRO FORMAL DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE CONSUMO ( MATERIAL DE EXPEDIENTE) PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO.;10;1516970.67;OUTRAS COMPRAS;2949718.42
ITABORAI;2026;3;0004.000308/2025-81;ATACADO VIRTUAL MAX LTDA;VENCEDOR;COMUM;2026-04-20;PREGÃO ELETRÔNICO;REGISTRO FORMAL DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE CONSUMO ( MATERIAL DE EXPEDIENTE) PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO.;10;1516970.67;OUTRAS COMPRAS;2949718.42
ITABORAI;2026;3;0004.000308/2025-81;MXC COMERCIO E SERVICOS LTDA;VENCEDOR;COMUM;2026-04-20;PREGÃO ELETRÔNICO;REGISTRO FORMAL DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE CONSUMO ( MATERIAL DE EXPEDIENTE) PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO.;10;1516970.67;OUTRAS COMPRAS;2949718.42
ITABORAI;2026;3;0004.000308/2025-81;DM COMERCIAL IMPORTADORA E EXPORTADORA DE ARTIGOS DE ILUMINACAO LTDA;VENCEDOR;COMUM;2026-04-20;PREGÃO ELETRÔNICO;REGISTRO FORMAL DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE CONSUMO ( MATERIAL DE EXPEDIENTE) PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO.;10;1516970.67;OUTRAS COMPRAS;2949718.42
ITABORAI;2026;3;0004.000308/2025-81;VALTEX DE NITEROI COMERCIO E SERVICO LTDA;VENCEDOR;COMUM;2026-04-20;PREGÃO ELETRÔNICO;REGISTRO FORMAL DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE CONSUMO ( MATERIAL DE EXPEDIENTE) PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO.;10;1516970.67;OUTRAS COMPRAS;2949718.42
ITABORAI;2026;3;0004.000308/2025-81;BLR SERVICOS LTDA;VENCEDOR;COMUM;2026-04-20;PREGÃO ELETRÔNICO;REGISTRO FORMAL DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE CONSUMO ( MATERIAL DE EXPEDIENTE) PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO.;10;1516970.67;OUTRAS COMPRAS;2949718.42
ITABORAI;2026;3;0004.000308/2025-81;GOLDEN RIO COMERCIAL LTDA;VENCEDOR;COMUM;2026-04-20;PREGÃO ELETRÔNICO;REGISTRO FORMAL DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE CONSUMO ( MATERIAL DE EXPEDIENTE) PARA ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE ADMINISTRAÇÃO.;10;1516970.67;OUTRAS COMPRAS;2949718.42
